acc,accuracy,average_response_time,avg_rt,background,bidi,canvas_backend,clock_backend,color_backend,compensation,coordinates,correct,correct_instructions,correct_keyboard_response,correct_response,correct_target,count_about_this_template,count_blank,count_block_loop,count_block_sequence,count_end_of_experiment,count_end_of_practice,count_experiment,count_experimental_loop,count_feedback,count_fixation,count_instructions,count_keyboard_response,count_logger,count_practice_loop,count_prime,count_reset_feedback,count_target,count_trial_sequence,datetime,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_block_loop,live_row_practice_loop,logfile,mouse_backend,opensesame_codename,opensesame_version,practice,prime,prime_condition,relation,repeat_cycle,response,response_end_of_experiment,response_end_of_practice,response_feedback,response_instructions,response_keyboard_response,response_target,response_time,response_time_end_of_experiment,response_time_end_of_practice,response_time_feedback,response_time_instructions,response_time_keyboard_response,response_time_target,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,subject_nr,subject_parity,target,target_condition,time_about_this_template,time_blank,time_block_loop,time_block_sequence,time_end_of_experiment,time_end_of_practice,time_experiment,time_experimental_loop,time_feedback,time_fixation,time_instructions,time_keyboard_response,time_logger,time_practice_loop,time_prime,time_reset_feedback,time_target,time_trial_sequence,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
0,0,0.0249061291581209,0.0249061291581209,white,yes,psycho,psycho,psycho,0,uniform,0,undefined,0,a,1,0,51,1,1,0,0,0,0,,51,0,51,51,0,51,1,51,51,Tue Dec  5 13:20:41 2023,A template containing a practice and an experimental phase,yes,언어학과심리실험_B조_기말과제용심리실험.osexp,C:\Users\caphi\Downloads,no,mono,no,18,no,black,no,no,768,psycho,48,48,0,C:\Users\caphi\Downloads\quickrun.csv,psycho,Lentiform Loewenfeld,3.3.14,no,마우스,artifactual,no-correlation,0,None,,n,,a,None,a,0.0214000465348362,,770.0398999731988,,716.150899999775,0.0214000465348362,746.1284999735653,2,psycho,1024,2,48000,-16,experiment,999,odd,모자,artifactual,,102640.59989992528,12330.975899938494,12330.843599978834,,11559.1618999606,6733.804299961776,12330.09399997536,,101893.90959998129,6775.033899932168,103513.79859994633,103514.1680999659,7491.714599891566,102117.52089997754,,102766.674399958,101872.75179999416,Extended template,0,1.220400328747928,49,yes,1024
0,0,0.0248300074599683,0.0248300074599683,white,yes,psycho,psycho,psycho,0,uniform,0,undefined,0,a,1,0,52,1,1,0,0,0,0,,52,0,52,52,0,52,1,52,52,Tue Dec  5 13:20:41 2023,A template containing a practice and an experimental phase,yes,언어학과심리실험_B조_기말과제용심리실험.osexp,C:\Users\caphi\Downloads,no,mono,no,18,no,black,no,no,768,psycho,49,49,0,C:\Users\caphi\Downloads\quickrun.csv,psycho,Lentiform Loewenfeld,3.3.14,no,과일,natural,no-correlation,0,None,,n,,a,None,a,0.0211000442504882,,770.0398999731988,,716.150899999775,0.0211000442504882,629.4095000484958,2,psycho,1024,2,48000,-16,experiment,999,odd,가방,artifactual,,104408.25339988804,12330.975899938494,12330.843599978834,,11559.1618999606,6733.804299961776,12330.09399997536,,103652.7048998978,6775.033899932168,105163.98719989228,105164.3656999804,7491.714599891566,103884.56849998327,,104533.56699994764,103625.68029994144,Extended template,0,1.2415003729984164,50,yes,1024
0,0,0.0247647141234255,0.0247647141234255,white,yes,psycho,psycho,psycho,0,uniform,0,undefined,0,n,1,0,53,1,1,0,0,0,0,,53,0,53,53,0,53,1,53,53,Tue Dec  5 13:20:41 2023,A template containing a practice and an experimental phase,yes,언어학과심리실험_B조_기말과제용심리실험.osexp,C:\Users\caphi\Downloads,no,mono,no,18,no,black,no,no,768,psycho,50,50,0,C:\Users\caphi\Downloads\quickrun.csv,psycho,Lentiform Loewenfeld,3.3.14,no,호수,natural,same phoneme,0,None,,n,,a,None,n,0.0215000472962856,,770.0398999731988,,716.150899999775,0.0215000472962856,674.3735999334604,2,psycho,1024,2,48000,-16,experiment,999,odd,호랑이,natural,,106041.5627999464,12330.975899938494,12330.843599978834,,11559.1618999606,6733.804299961776,12330.09399997536,,105311.2399999518,6775.033899932168,106844.24589993432,106844.62459990756,7491.714599891566,105533.59229990748,,106168.93569997046,105281.23689990024,Extended template,0,1.263000420294702,51,yes,1024
0,0,0.0247384708088177,0.0247384708088177,white,yes,psycho,psycho,psycho,0,uniform,0,undefined,0,n,0,0,54,1,1,0,0,0,0,,54,0,54,54,0,54,1,54,54,Tue Dec  5 13:20:41 2023,A template containing a practice and an experimental phase,yes,언어학과심리실험_B조_기말과제용심리실험.osexp,C:\Users\caphi\Downloads,no,mono,no,18,no,black,no,no,768,psycho,51,51,0,C:\Users\caphi\Downloads\quickrun.csv,psycho,Lentiform Loewenfeld,3.3.14,no,바다,natural,same phoneme,0,None,,n,,a,None,x,0.023400061763823,,770.0398999731988,,716.150899999775,0.023400061763823,825.3093999810517,2,psycho,1024,2,48000,-16,experiment,999,odd,바퀴벌레,natural,,107724.1394999437,12330.975899938494,12330.843599978834,,11559.1618999606,6733.804299961776,12330.09399997536,,106976.65539989248,6775.033899932168,108684.127699933,108684.51239995191,7491.714599891566,107207.8619999811,,107857.86150000058,106957.43969990872,Extended template,0,1.286400482058525,52,yes,1024
0,0,0.0247773670433264,0.0247773670433264,white,yes,psycho,psycho,psycho,0,uniform,0,undefined,0,n,1,0,55,1,1,0,0,0,0,,55,0,55,55,0,55,1,55,55,Tue Dec  5 13:20:41 2023,A template containing a practice and an experimental phase,yes,언어학과심리실험_B조_기말과제용심리실험.osexp,C:\Users\caphi\Downloads,no,mono,no,18,no,black,no,no,768,psycho,52,52,0,C:\Users\caphi\Downloads\quickrun.csv,psycho,Lentiform Loewenfeld,3.3.14,no,대학교,artifactual,no-correlation,0,None,,n,,a,None,n,0.0267999712377786,,770.0398999731988,,716.150899999775,0.0267999712377786,750.0740999821573,2,psycho,1024,2,48000,-16,experiment,999,odd,계곡,natural,,109558.43409989028,12330.975899938494,12330.843599978834,,11559.1618999606,6733.804299961776,12330.09399997536,,108810.48959994224,6775.033899932168,110435.03009993584,110435.4306999594,7491.714599891566,109041.82289994787,,109683.864899911,108792.11109993048,Extended template,0,1.3132004532963035,53,yes,1024
0,0,0.0247000091433249,0.0247000091433249,white,yes,psycho,psycho,psycho,0,uniform,0,undefined,0,a,1,0,56,1,1,0,0,0,0,,56,0,56,56,0,56,1,56,56,Tue Dec  5 13:20:41 2023,A template containing a practice and an experimental phase,yes,언어학과심리실험_B조_기말과제용심리실험.osexp,C:\Users\caphi\Downloads,no,mono,no,18,no,black,no,no,768,psycho,53,53,0,C:\Users\caphi\Downloads\quickrun.csv,psycho,Lentiform Loewenfeld,3.3.14,no,국가,artifactual,inclusive,0,None,,n,,a,None,a,0.0206000404432415,,770.0398999731988,,716.150899999775,0.0206000404432415,885.4631999274716,2,psycho,1024,2,48000,-16,experiment,999,odd,대한민국,artifactual,,111307.58479994256,12330.975899938494,12330.843599978834,,11559.1618999606,6733.804299961776,12330.09399997536,,110578.26429989656,6775.033899932168,112319.6917999303,112320.08509989828,7491.714599891566,110800.69939990062,,111433.21829999331,110548.55039995164,Extended template,0,1.3338004937395451,54,yes,1024
0,0,0.0246654624458063,0.0246654624458063,white,yes,psycho,psycho,psycho,0,uniform,0,undefined,0,a,1,0,57,1,1,0,0,0,0,,57,0,57,57,0,57,1,57,57,Tue Dec  5 13:20:41 2023,A template containing a practice and an experimental phase,yes,언어학과심리실험_B조_기말과제용심리실험.osexp,C:\Users\caphi\Downloads,no,mono,no,18,no,black,no,no,768,psycho,54,54,0,C:\Users\caphi\Downloads\quickrun.csv,psycho,Lentiform Loewenfeld,3.3.14,no,전기,natural,similar-environmental,0,None,,n,,a,None,a,0.0227999407798051,,770.0398999731988,,716.150899999775,0.0227999407798051,765.0475000264123,2,psycho,1024,2,48000,-16,experiment,999,odd,전선,artifactual,,113191.72309990972,12330.975899938494,12330.843599978834,,11559.1618999606,6733.804299961776,12330.09399997536,,112444.19099995866,6775.033899932168,114074.67979996,114075.09800000116,7491.714599891566,112674.4231999619,,113308.5807999596,112428.82969998756,Extended template,0,1.3566004345193503,55,yes,1024
0,0,0.0246464374608227,0.0246464374608227,white,yes,psycho,psycho,psycho,0,uniform,0,undefined,0,n,0,0,58,1,1,0,0,0,0,,58,0,58,58,0,58,1,58,58,Tue Dec  5 13:20:41 2023,A template containing a practice and an experimental phase,yes,언어학과심리실험_B조_기말과제용심리실험.osexp,C:\Users\caphi\Downloads,no,mono,no,18,no,black,no,no,768,psycho,55,55,0,C:\Users\caphi\Downloads\quickrun.csv,psycho,Lentiform Loewenfeld,3.3.14,no,달,artifactual,same phoneme,0,None,,n,,a,None,a,0.0236000632867217,,770.0398999731988,,716.150899999775,0.0236000632867217,938.7299000518396,2,psycho,1024,2,48000,-16,experiment,999,odd,달력,natural,,114957.4591999408,12330.975899938494,12330.843599978834,,11559.1618999606,6733.804299961776,12330.09399997536,,114220.46389989556,6775.033899932168,116015.33909991848,116015.76260000002,7491.714599891566,114451.67319988832,,115075.14499989338,114185.98299997392,Extended template,0,1.3802004978060722,56,yes,1024
0,0,0.0247438683321601,0.0247438683321601,white,yes,psycho,psycho,psycho,0,uniform,0,undefined,0,a,1,0,59,1,1,0,0,0,0,,59,0,59,59,0,59,1,59,59,Tue Dec  5 13:20:41 2023,A template containing a practice and an experimental phase,yes,언어학과심리실험_B조_기말과제용심리실험.osexp,C:\Users\caphi\Downloads,no,mono,no,18,no,black,no,no,768,psycho,56,56,0,C:\Users\caphi\Downloads\quickrun.csv,psycho,Lentiform Loewenfeld,3.3.14,no,해변,natural,similar-environmental,0,None,,n,,a,None,a,0.0301999971270561,,770.0398999731988,,716.150899999775,0.0301999971270561,1350.793999969028,2,psycho,1024,2,48000,-16,experiment,999,odd,파라솔,artifactual,,116893.37799989153,12330.975899938494,12330.843599978834,,11559.1618999606,6733.804299961776,12330.09399997536,,116143.79479992203,6775.033899932168,118374.18779998552,118374.94439992588,7491.714599891566,116383.14809999429,,117017.61879993136,116123.58859996311,Extended template,0,1.4104004949331284,57,yes,1024
0,0,0.0246896625271645,0.0246896625271645,white,yes,psycho,psycho,psycho,0,uniform,0,undefined,0,a,1,0,60,1,1,0,0,0,0,,60,0,60,60,0,60,1,60,60,Tue Dec  5 13:20:41 2023,A template containing a practice and an experimental phase,yes,언어학과심리실험_B조_기말과제용심리실험.osexp,C:\Users\caphi\Downloads,no,mono,no,18,no,black,no,no,768,psycho,57,57,0,C:\Users\caphi\Downloads\quickrun.csv,psycho,Lentiform Loewenfeld,3.3.14,no,호수,natural,no-correlation,0,None,,n,,a,None,a,0.0215999316424131,,770.0398999731988,,716.150899999775,0.0215999316424131,990.0533999316394,2,psycho,1024,2,48000,-16,experiment,999,odd,화장실,artifactual,,119241.1188998958,12330.975899938494,12330.843599978834,,11559.1618999606,6733.804299961776,12330.09399997536,,118511.504999944,6775.033899932168,120359.69099996146,120360.09609990288,7491.714599891566,118725.45789997092,,119368.578900001,118477.21899999306,Extended template,0,1.4320004265755415,58,yes,1024
0,0,0.0246355992789238,0.0246355992789238,white,yes,psycho,psycho,psycho,0,uniform,0,undefined,0,n,1,0,61,1,1,0,0,0,0,,61,0,61,61,0,61,1,61,61,Tue Dec  5 13:20:41 2023,A template containing a practice and an experimental phase,yes,언어학과심리실험_B조_기말과제용심리실험.osexp,C:\Users\caphi\Downloads,no,mono,no,18,no,black,no,no,768,psycho,58,58,0,C:\Users\caphi\Downloads\quickrun.csv,psycho,Lentiform Loewenfeld,3.3.14,no,물고기,natural,inclusive,0,None,,n,,a,None,n,0.0214999308809638,,770.0398999731988,,716.150899999775,0.0214999308809638,732.7359999762848,2,psycho,1024,2,48000,-16,experiment,999,odd,연어,natural,,121274.42749997137,12330.975899938494,12330.843599978834,,11559.1618999606,6733.804299961776,12330.09399997536,,120528.56739994604,6775.033899932168,122134.90730000194,122135.34419995268,7491.714599891566,120750.23029989096,,121401.18139993864,120489.6097999299,Extended template,0,1.4535003574565053,59,yes,1024
0,0,0.0246400052371124,0.0246400052371124,white,yes,psycho,psycho,psycho,0,uniform,0,undefined,0,n,1,0,62,1,1,0,0,0,0,,62,0,62,62,0,62,1,62,62,Tue Dec  5 13:20:41 2023,A template containing a practice and an experimental phase,yes,언어학과심리실험_B조_기말과제용심리실험.osexp,C:\Users\caphi\Downloads,no,mono,no,18,no,black,no,no,768,psycho,59,59,0,C:\Users\caphi\Downloads\quickrun.csv,psycho,Lentiform Loewenfeld,3.3.14,no,숲,natural,inclusive,0,None,,n,,a,None,n,0.0248999567702412,,770.0398999731988,,716.150899999775,0.0248999567702412,776.8344000214711,2,psycho,1024,2,48000,-16,experiment,999,odd,나무,natural,,123024.26529990043,12330.975899938494,12330.843599978834,,11559.1618999606,6733.804299961776,12330.09399997536,,122279.17429991066,6775.033899932168,123929.24129997846,123929.6897999011,7491.714599891566,122493.06669994256,,123151.41219994985,122252.51249992289,Extended template,0,1.4784003142267466,60,yes,1024
0,0,0.0246032828190287,0.0246032828190287,white,yes,psycho,psycho,psycho,0,uniform,0,undefined,0,a,1,0,63,1,1,0,0,0,0,,63,0,63,63,0,63,1,63,63,Tue Dec  5 13:20:41 2023,A template containing a practice and an experimental phase,yes,언어학과심리실험_B조_기말과제용심리실험.osexp,C:\Users\caphi\Downloads,no,mono,no,18,no,black,no,no,768,psycho,60,60,0,C:\Users\caphi\Downloads\quickrun.csv,psycho,Lentiform Loewenfeld,3.3.14,no,학교,artifactual,inclusive,0,None,,n,,a,None,a,0.0223999377340078,,770.0398999731988,,716.150899999775,0.0223999377340078,765.880599967204,2,psycho,1024,2,48000,-16,experiment,999,odd,학생,artifactual,,124800.60149997009,12330.975899938494,12330.843599978834,,11559.1618999606,6733.804299961776,12330.09399997536,,124061.04669999333,6775.033899932168,125674.50449999887,125674.93529990315,7491.714599891566,124275.1227999106,,124907.60099992622,124036.46869992372,Extended template,0,1.5008002519607544,61,yes,1024
0,0,0.0245629081262215,0.0245629081262215,white,yes,psycho,psycho,psycho,0,uniform,0,undefined,0,n,1,0,64,1,1,0,0,0,0,,64,0,64,64,0,64,1,64,64,Tue Dec  5 13:20:41 2023,A template containing a practice and an experimental phase,yes,언어학과심리실험_B조_기말과제용심리실험.osexp,C:\Users\caphi\Downloads,no,mono,no,18,no,black,no,no,768,psycho,61,61,0,C:\Users\caphi\Downloads\quickrun.csv,psycho,Lentiform Loewenfeld,3.3.14,no,태양계,natural,inclusive,0,None,,n,,a,None,n,0.0221000518649816,,770.0398999731988,,716.150899999775,0.0221000518649816,677.3074000375345,2,psycho,1024,2,48000,-16,experiment,999,odd,목성,natural,,126524.83989996836,12330.975899938494,12330.843599978834,,11559.1618999606,6733.804299961776,12330.09399997536,,125793.74379990622,6775.033899932168,127319.16899990756,127319.60119993892,7491.714599891566,126018.46969989128,,126640.88669989724,125784.7722999286,Extended template,0,1.522900303825736,62,yes,1024
0,0,0.024763495838713,0.024763495838713,white,yes,psycho,psycho,psycho,0,uniform,0,undefined,0,a,1,0,65,1,1,0,0,0,0,,65,0,65,65,0,65,1,65,65,Tue Dec  5 13:20:41 2023,A template containing a practice and an experimental phase,yes,언어학과심리실험_B조_기말과제용심리실험.osexp,C:\Users\caphi\Downloads,no,mono,no,18,no,black,no,no,768,psycho,62,62,0,C:\Users\caphi\Downloads\quickrun.csv,psycho,Lentiform Loewenfeld,3.3.14,no,건물,artifactual,inclusive,0,None,,n,,a,None,a,0.0371999340131878,,770.0398999731988,,716.150899999775,0.0371999340131878,711.5414999425411,2,psycho,1024,2,48000,-16,experiment,999,odd,병원,artifactual,,128190.950899967,12330.975899938494,12330.843599978834,,11559.1618999606,6733.804299961776,12330.09399997536,,127444.56409988923,6775.033899932168,129030.14539997092,129030.61289992183,7491.714599891566,127674.76989992429,,128317.52579996828,127432.49559996184,Extended template,0,1.560100237838924,63,yes,1024
0,0,0.0248953165282728,0.0248953165282728,white,yes,psycho,psycho,psycho,0,uniform,0,undefined,0,n,1,0,66,1,1,0,0,0,0,,66,0,66,66,0,66,1,66,66,Tue Dec  5 13:20:41 2023,A template containing a practice and an experimental phase,yes,언어학과심리실험_B조_기말과제용심리실험.osexp,C:\Users\caphi\Downloads,no,mono,no,18,no,black,no,no,768,psycho,63,63,0,C:\Users\caphi\Downloads\quickrun.csv,psycho,Lentiform Loewenfeld,3.3.14,no,밤하늘,natural,no-correlation,0,None,,n,,a,None,n,0.0332000199705362,,770.0398999731988,,716.150899999775,0.0332000199705362,719.2977999802679,2,psycho,1024,2,48000,-16,experiment,999,odd,바위,natural,,129907.7285999665,12330.975899938494,12330.843599978834,,11559.1618999606,6733.804299961776,12330.09399997536,,129161.35189996568,6775.033899932168,130745.20119989756,130745.81339990254,7491.714599891566,129374.31139999536,,130024.43549991584,129142.0533999335,Extended template,0,1.5933002578094602,64,yes,1024
0,0,0.0249861578385417,0.0249861578385417,white,yes,psycho,psycho,psycho,0,uniform,0,undefined,0,a,1,0,67,1,1,0,0,0,0,,67,0,67,67,0,67,1,67,67,Tue Dec  5 13:20:41 2023,A template containing a practice and an experimental phase,yes,언어학과심리실험_B조_기말과제용심리실험.osexp,C:\Users\caphi\Downloads,no,mono,no,18,no,black,no,no,768,psycho,64,64,0,C:\Users\caphi\Downloads\quickrun.csv,psycho,Lentiform Loewenfeld,3.3.14,no,악어,natural,same phoneme,0,None,,n,,a,None,a,0.0308000016957521,,770.0398999731988,,716.150899999775,0.0308000016957521,1889.2445999663323,2,psycho,1024,2,48000,-16,experiment,999,odd,악기,artifactual,,131649.3825999787,12330.975899938494,12330.843599978834,,11559.1618999606,6733.804299961776,12330.09399997536,,130894.0331999911,6775.033899932168,133649.82249995228,133650.2790999366,7491.714599891566,131126.69869989622,,131759.49049997143,130869.26189996302,Extended template,0,1.6241002595052123,65,yes,1024
0,0,0.0249757607834357,0.0249757607834357,white,yes,psycho,psycho,psycho,0,uniform,0,undefined,0,n,1,0,68,1,1,0,0,0,0,,68,0,68,68,0,68,1,68,68,Tue Dec  5 13:20:41 2023,A template containing a practice and an experimental phase,yes,언어학과심리실험_B조_기말과제용심리실험.osexp,C:\Users\caphi\Downloads,no,mono,no,18,no,black,no,no,768,psycho,65,65,0,C:\Users\caphi\Downloads\quickrun.csv,psycho,Lentiform Loewenfeld,3.3.14,no,과일,natural,inclusive,0,None,,n,,a,None,n,0.0242999522015452,,770.0398999731988,,716.150899999775,0.0242999522015452,1207.556699984707,2,psycho,1024,2,48000,-16,experiment,999,odd,사과,natural,,134542.00819996186,12330.975899938494,12330.843599978834,,11559.1618999606,6733.804299961776,12330.09399997536,,133786.59169992898,6775.033899932168,135875.19849999808,135875.65049994737,7491.714599891566,134018.82159989327,,134666.41959990375,133763.17089993972,Extended template,0,1.6484002117067575,66,yes,1024
0,0,0.0249208993653752,0.0249208993653752,white,yes,psycho,psycho,psycho,0,uniform,0,undefined,0,n,1,0,69,1,1,0,0,0,0,,69,0,69,69,0,69,1,69,69,Tue Dec  5 13:20:41 2023,A template containing a practice and an experimental phase,yes,언어학과심리실험_B조_기말과제용심리실험.osexp,C:\Users\caphi\Downloads,no,mono,no,18,no,black,no,no,768,psycho,66,66,0,C:\Users\caphi\Downloads\quickrun.csv,psycho,Lentiform Loewenfeld,3.3.14,no,불,natural,no-correlation,0,None,,n,,a,None,n,0.0213000457733869,,770.0398999731988,,716.150899999775,0.0213000457733869,667.8072999930009,2,psycho,1024,2,48000,-16,experiment,999,odd,물고기,natural,,136743.86779998895,12330.975899938494,12330.843599978834,,11559.1618999606,6733.804299961776,12330.09399997536,,136011.16080000065,6775.033899932168,137544.96589989867,137545.42079998646,7491.714599891566,136234.61189994123,,136876.0459999321,135986.70099989977,Extended template,0,1.6697002574801445,67,yes,1024
0,0,0.0249220636974581,0.0249220636974581,white,yes,psycho,psycho,psycho,0,uniform,0,undefined,0,n,1,0,70,1,1,0,0,0,0,,70,0,70,70,0,70,1,70,70,Tue Dec  5 13:20:41 2023,A template containing a practice and an experimental phase,yes,언어학과심리실험_B조_기말과제용심리실험.osexp,C:\Users\caphi\Downloads,no,mono,no,18,no,black,no,no,768,psycho,67,67,0,C:\Users\caphi\Downloads\quickrun.csv,psycho,Lentiform Loewenfeld,3.3.14,no,물고기,natural,no-correlation,0,None,,n,,a,None,n,0.0250000739470124,,770.0398999731988,,716.150899999775,0.0250000739470124,1143.6785999685526,2,psycho,1024,2,48000,-16,experiment,999,odd,밤하늘,natural,,138442.3841999378,12330.975899938494,12330.843599978834,,11559.1618999606,6733.804299961776,12330.09399997536,,137677.53059999086,6775.033899932168,139720.6776998937,139721.15409991238,7491.714599891566,137907.8843999887,,138575.74539992493,137664.5972999977,Extended template,0,1.694700331427157,68,yes,1024
0,0,0.0249536292951392,0.0249536292951392,white,yes,psycho,psycho,psycho,0,uniform,0,undefined,0,a,1,0,71,1,1,0,0,0,0,,71,0,71,71,0,71,1,71,71,Tue Dec  5 13:20:41 2023,A template containing a practice and an experimental phase,yes,언어학과심리실험_B조_기말과제용심리실험.osexp,C:\Users\caphi\Downloads,no,mono,no,18,no,black,no,no,768,psycho,68,68,0,C:\Users\caphi\Downloads\quickrun.csv,psycho,Lentiform Loewenfeld,3.3.14,no,성적표,artifactual,same phoneme,0,None,,n,,a,None,a,0.0271000899374485,,770.0398999731988,,716.150899999775,0.0271000899374485,710.3837999748066,2,psycho,1024,2,48000,-16,experiment,999,odd,성냥,artifactual,,140591.75479994155,12330.975899938494,12330.843599978834,,11559.1618999606,6733.804299961776,12330.09399997536,,139860.85629998706,6775.033899932168,141430.89669989422,141431.42669997178,7491.714599891566,140084.64569994248,,140719.24449992366,139830.04489995074,Extended template,0,1.7218004213646054,69,yes,1024
0,0,0.0249342909748,0.0249342909748,white,yes,psycho,psycho,psycho,0,uniform,0,undefined,0,n,1,0,72,1,1,0,0,0,0,,72,0,72,72,0,72,1,72,72,Tue Dec  5 13:20:41 2023,A template containing a practice and an experimental phase,yes,언어학과심리실험_B조_기말과제용심리실험.osexp,C:\Users\caphi\Downloads,no,mono,no,18,no,black,no,no,768,psycho,69,69,0,C:\Users\caphi\Downloads\quickrun.csv,psycho,Lentiform Loewenfeld,3.3.14,no,언덕,natural,no-correlation,0,None,,n,,a,None,n,0.0235999468713998,,770.0398999731988,,716.150899999775,0.0235999468713998,1004.9927999498324,2,psycho,1024,2,48000,-16,experiment,999,odd,고양이,natural,,142292.04779991414,12330.975899938494,12330.843599978834,,11559.1618999606,6733.804299961776,12330.09399997536,,141562.07389989868,6775.033899932168,143424.65599998832,143425.14049995225,7491.714599891566,141776.10879996791,,142418.60219999216,141540.41239991784,Extended template,0,1.7454003682360053,70,yes,1024
0,0,0.0249197244198179,0.0249197244198179,white,yes,psycho,psycho,psycho,0,uniform,0,undefined,0,n,1,0,73,1,1,0,0,0,0,,73,0,73,73,0,73,1,73,73,Tue Dec  5 13:20:41 2023,A template containing a practice and an experimental phase,yes,언어학과심리실험_B조_기말과제용심리실험.osexp,C:\Users\caphi\Downloads,no,mono,no,18,no,black,no,no,768,psycho,70,70,0,C:\Users\caphi\Downloads\quickrun.csv,psycho,Lentiform Loewenfeld,3.3.14,no,소방서,artifactual,same phoneme,0,None,,n,,a,None,n,0.0239000655710697,,770.0398999731988,,716.150899999775,0.0239000655710697,891.292899963446,2,psycho,1024,2,48000,-16,experiment,999,odd,소나무,natural,,144325.80229989253,12330.975899938494,12330.843599978834,,11559.1618999606,6733.804299961776,12330.09399997536,,143570.84429997485,6775.033899932168,145350.14589992352,145350.65219993703,7491.714599891566,143799.8523999704,,144457.73349993397,143540.20359995775,Extended template,0,1.769300433807075,71,yes,1024
0,0,0.0249486167578854,0.0249486167578854,white,yes,psycho,psycho,psycho,0,uniform,0,undefined,0,a,1,0,74,1,1,0,0,0,0,,74,0,74,74,0,74,1,74,74,Tue Dec  5 13:20:41 2023,A template containing a practice and an experimental phase,yes,언어학과심리실험_B조_기말과제용심리실험.osexp,C:\Users\caphi\Downloads,no,mono,no,18,no,black,no,no,768,psycho,71,71,0,C:\Users\caphi\Downloads\quickrun.csv,psycho,Lentiform Loewenfeld,3.3.14,no,카메라,artifactual,inclusive,0,None,,n,,a,None,a,0.0269999727606773,,770.0398999731988,,716.150899999775,0.0269999727606773,637.8432000055909,2,psycho,1024,2,48000,-16,experiment,999,odd,렌즈,artifactual,,146274.81350000016,12330.975899938494,12330.843599978834,,11559.1618999606,6733.804299961776,12330.09399997536,,145521.60009997897,6775.033899932168,147040.6000999501,147041.11499991268,7491.714599891566,145742.40180000197,,146401.5672999667,145470.08819994517,Extended template,0,1.7963004065677524,72,yes,1024
0,0,0.0250520589697646,0.0250520589697646,white,yes,psycho,psycho,psycho,0,uniform,0,undefined,0,x,1,0,75,1,1,0,0,0,0,,75,0,75,75,0,75,1,75,75,Tue Dec  5 13:20:41 2023,A template containing a practice and an experimental phase,yes,언어학과심리실험_B조_기말과제용심리실험.osexp,C:\Users\caphi\Downloads,no,mono,no,18,no,black,no,no,768,psycho,72,72,0,C:\Users\caphi\Downloads\quickrun.csv,psycho,Lentiform Loewenfeld,3.3.14,no,폭풍,natural,non-word,0,None,,n,,a,None,x,0.032499898225069,,770.0398999731988,,716.150899999775,0.032499898225069,893.4250000165775,2,psycho,1024,2,48000,-16,experiment,999,odd,섬강,non-word,,147918.14500000328,12330.975899938494,12330.843599978834,,11559.1618999606,6733.804299961776,12330.09399997536,,147177.61749995407,6775.033899932168,148920.94169999473,148921.5631999541,7491.714599891566,147393.06309993844,,148026.1051999405,147149.57599993795,Extended template,0,1.8288003047928212,73,yes,1024
0,0,0.0250121654086821,0.0250121654086821,white,yes,psycho,psycho,psycho,0,uniform,0,undefined,0,n,1,0,76,1,1,0,0,0,0,,76,0,76,76,0,76,1,76,76,Tue Dec  5 13:20:41 2023,A template containing a practice and an experimental phase,yes,언어학과심리실험_B조_기말과제용심리실험.osexp,C:\Users\caphi\Downloads,no,mono,no,18,no,black,no,no,768,psycho,73,73,0,C:\Users\caphi\Downloads\quickrun.csv,psycho,Lentiform Loewenfeld,3.3.14,no,꽃,natural,inclusive,0,None,,n,,a,None,n,0.0220999354496598,,770.0398999731988,,716.150899999775,0.0220999354496598,708.3530999952927,2,psycho,1024,2,48000,-16,experiment,999,odd,해바라기,natural,,149800.28259998653,12330.975899938494,12330.843599978834,,11559.1618999606,6733.804299961776,12330.09399997536,,149054.4147999026,6775.033899932168,150618.4663999593,150618.96559991874,7491.714599891566,149284.4084999524,,149908.92799990252,149025.74289997574,Extended template,0,1.8509002402424808,74,yes,1024
0,0,0.0253306701779365,0.0253306701779365,white,yes,psycho,psycho,psycho,0,uniform,0,undefined,0,n,1,0,77,1,1,0,0,0,0,,77,0,77,77,0,77,1,77,77,Tue Dec  5 13:20:41 2023,A template containing a practice and an experimental phase,yes,언어학과심리실험_B조_기말과제용심리실험.osexp,C:\Users\caphi\Downloads,no,mono,no,18,no,black,no,no,768,psycho,74,74,0,C:\Users\caphi\Downloads\quickrun.csv,psycho,Lentiform Loewenfeld,3.3.14,no,다리,artifactual,similar-environmental,0,None,,n,,a,None,n,0.0489000231027603,,770.0398999731988,,716.150899999775,0.0489000231027603,683.5705999983475,2,psycho,1024,2,48000,-16,experiment,999,odd,강,natural,,151491.9488999294,12330.975899938494,12330.843599978834,,11559.1618999606,6733.804299961776,12330.09399997536,,150755.43389993254,6775.033899932168,152305.1060999278,152305.7277998887,7491.714599891566,150975.84479989018,,151617.78809991665,150732.10159991868,Extended template,0,1.899800263345241,75,yes,1024
